gid,year,pop_gpw_sum
"223427","2010","0.06288587"
"223430","2010","0.029941587"
"223431","2010","0.19521052"
"223432","2010","0.2825125"
"223433","2010","0.3879411"
"223434","2010","0.07149358"
"223511","2010","0.47935578"
"223512","2010","12.657835"
"223513","2010","82.897095"
"223514","2010","49.302917"
"223515","2010","993.3548"
"223516","2010","173.35506"
"223517","2010","275.57053"
"223518","2010","230.8423"
"223519","2010","429.4219"
"223520","2010","245.68422"
"223521","2010","153.72751"
"223522","2010","799.13556"
"223523","2010","726.4725"
"223524","2010","675.1019"
"223525","2010","152.8455"
"223526","2010","60.18546"
"223527","2010","93.39715"
"223528","2010","88.42655"
"223529","2010","77.03197"
"223530","2010","87.68933"
"223531","2010","701.665"
"223532","2010","1971.9781"
"223533","2010","1403.4678"
"223534","2010","1.5674045"
"223584","2010","961.28296"
"223585","2010","3945.0745"
"223586","2010","5170.4355"
"223587","2010","1563.3221"
"223588","2010","715.713"
"223589","2010","770.2751"
"223590","2010","1046.4285"
"223591","2010","1035.9241"
"223592","2010","1021.555"
"223593","2010","970.02655"
"223594","2010","805.643"
"223595","2010","714.21136"
"223596","2010","604.3713"
"223597","2010","1761.6267"
"223598","2010","2093.2454"
"223599","2010","1805.5884"
"223600","2010","7467.554"
"223601","2010","13018.747"
"223602","2010","13679.282"
"223603","2010","13508.754"
"223604","2010","6461.7583"
"223605","2010","1534.7106"
"223610","2010","610.9409"
"223611","2010","28735.285"
"223612","2010","68673.664"
"223613","2010","4323.895"
"223614","2010","1918.011"
"223615","2010","1774.806"
"223616","2010","1703.6561"
"223617","2010","1867.5927"
"223618","2010","1956.6068"
"223619","2010","1832.8834"
"223620","2010","1155.2059"
"223621","2010","435.63394"
"223622","2010","387.04547"
"223623","2010","392.233"
"223624","2010","462.7813"
"223625","2010","457.48352"
"223626","2010","516.73175"
"223627","2010","574.62115"
"223628","2010","564.49146"
"223629","2010","525.7014"
"223630","2010","124.14968"
"223632","2010","559.01587"
"223634","2010","96.55222"
"223635","2010","207.36342"
"223636","2010","33.24592"
"223640","2010","236.75275"
"223641","2010","792.7679"
"223642","2010","859.71136"
"223643","2010","818.6689"
"223644","2010","665.4348"
"223645","2010","561.63116"
"223646","2010","504.0918"
"223647","2010","453.36484"
"223648","2010","402.54315"
"223649","2010","352.14014"
"223650","2010","329.74805"
"223651","2010","330.26636"
"223652","2010","331.4063"
"223653","2010","332.54526"
"223654","2010","333.68326"
"223655","2010","334.82028"
"223656","2010","335.95633"
"223657","2010","337.0914"
"223658","2010","338.2852"
"223659","2010","376.3363"
"223660","2010","395.2821"
"223661","2010","410.48117"
"223662","2010","410.48117"
"223663","2010","410.48117"
"223664","2010","410.48117"
"223665","2010","410.48117"
"223666","2010","678.254"
"223667","2010","1247.5958"
"223668","2010","1250.651"
"223669","2010","1250.651"
"223670","2010","1182.8907"
"223671","2010","899.98816"
"223672","2010","938.8085"
"223673","2010","936.3984"
"223674","2010","939.52954"
"223675","2010","50724.88"
"223676","2010","939.52954"
"223677","2010","939.52954"
"223678","2010","1035.4076"
"223679","2010","1524.9957"
"223680","2010","1616.9879"
"223681","2010","1974.3186"
"223682","2010","2090.5571"
"223683","2010","1586.0803"
"223684","2010","732.61743"
"223685","2010","499.18134"
"223686","2010","259.17548"
"223687","2010","103.68851"
"223688","2010","103.68851"
"223689","2010","103.68851"
"223690","2010","103.68851"
"223691","2010","103.68851"
"223692","2010","103.68851"
"223693","2010","103.68851"
"223694","2010","103.68851"
"223695","2010","103.17143"
"223696","2010","90.35422"
"223697","2010","77.07926"
"223698","2010","62.690617"
"223699","2010","62.690617"
"223700","2010","62.690617"
"223701","2010","67.786736"
"223702","2010","143.97778"
"223703","2010","162.80762"
"223704","2010","162.80762"
"223705","2010","162.80762"
"223706","2010","162.80762"
"223707","2010","162.80762"
"223708","2010","162.80762"
"223709","2010","162.80762"
"223710","2010","162.80762"
"223711","2010","173.65656"
"223712","2010","240.12718"
"223713","2010","286.06644"
"223714","2010","286.20078"
"223715","2010","286.20078"
"223716","2010","286.20078"
"223717","2010","286.20078"
"223718","2010","286.20078"
"223719","2010","283.4598"
"223720","2010","199.61282"
"223721","2010","90.57549"
"223722","2010","48.39542"
"223723","2010","48.39542"
"223724","2010","48.39542"
"223725","2010","48.39542"
"223726","2010","48.39542"
"223727","2010","48.39542"
"223728","2010","48.39542"
"223729","2010","54.112534"
"223730","2010","117.468414"
"223731","2010","119.59512"
"223732","2010","119.59512"
"223733","2010","119.59512"
"223734","2010","119.59512"
"223735","2010","119.59512"
"223736","2010","106.684654"
"223737","2010","117.65889"
"223738","2010","114.428535"
"223739","2010","67.94403"
"223740","2010","11.54107"
"223741","2010","11.747781"
"223742","2010","11.8833685"
"223743","2010","11.544461"
"223744","2010","11.8833685"
"223745","2010","11.8833685"
"223746","2010","11.8833685"
"223747","2010","11.8833685"
"223748","2010","11.8833685"
"223749","2010","11.8833685"
"223750","2010","11.8833685"
"223751","2010","11.8833685"
"223752","2010","11.8833685"
"223753","2010","11.8833685"
"223754","2010","11.8833685"
"223755","2010","11.8833685"
"223756","2010","11.8833685"
"223757","2010","11.8833685"
"223758","2010","11.8833685"
"223759","2010","11.8833685"
"223760","2010","11.8833685"
"223761","2010","11.8833685"
"223762","2010","11.8833685"
"223763","2010","11.8833685"
"223764","2010","11.8833685"
"223765","2010","11.8833685"
"223766","2010","11.8833685"
"223767","2010","11.8833685"
"223768","2010","11.8833685"
"223769","2010","11.8833685"
"223770","2010","11.8833685"
"223771","2010","11.8833685"
"223772","2010","12.353649"
"223773","2010","69.11287"
"223774","2010","162.08199"
"223775","2010","192.3028"
"223776","2010","192.3028"
"223777","2010","192.3028"
"223778","2010","192.3028"
"223779","2010","192.3028"
"223780","2010","192.3028"
"223781","2010","192.3028"
"223782","2010","192.3028"
"223783","2010","192.3028"
"223784","2010","192.3028"
"223785","2010","168.88033"
"223786","2010","26.465813"
"223787","2010","8.155366"
"223788","2010","8.155366"
"223789","2010","8.155366"
"223790","2010","8.155366"
"223791","2010","8.155366"
"223792","2010","12.359443"
"223793","2010","9.818428"
"223794","2010","13.910018"
"223795","2010","202.53102"
"223796","2010","348.3531"
"223797","2010","350.64618"
"223798","2010","324.8424"
"223799","2010","315.2262"
"223800","2010","315.3089"
"223801","2010","315.3089"
"223802","2010","284.85367"
"223803","2010","64.3936"
"223804","2010","24.351625"
"223805","2010","24.246336"
"223806","2010","24.246336"
"223807","2010","24.246336"
"223808","2010","24.246336"
"223809","2010","16.344917"
"223810","2010","22.036861"
"223811","2010","57.036713"
"223812","2010","68.14725"
"223813","2010","73.48592"
"223814","2010","92.47476"
"223815","2010","112.957085"
"223816","2010","112.957085"
"223817","2010","112.957085"
"223818","2010","112.957085"
"223819","2010","112.957085"
"223820","2010","112.957085"
"223821","2010","112.957085"
"223822","2010","112.957085"
"223823","2010","112.01048"
"223824","2010","104.44262"
"223825","2010","103.0859"
"223826","2010","102.92949"
"223827","2010","102.25802"
"223828","2010","101.63086"
"223829","2010","100.49621"
"223830","2010","98.37538"
"223831","2010","98.36055"
"223832","2010","98.36055"
"223833","2010","98.36055"
"223834","2010","98.36055"
"223835","2010","98.36055"
"223836","2010","98.36055"
"223837","2010","98.36055"
"223838","2010","98.36055"
"223839","2010","105.207436"
"223840","2010","162.0146"
"223841","2010","171.82532"
"223842","2010","167.70862"
"223843","2010","144.1283"
"223844","2010","120.46405"
"223845","2010","96.736465"
"223846","2010","68.40855"
"223847","2010","34.167606"
"223848","2010","31.943785"
"223849","2010","31.943785"
"223850","2010","31.943785"
"223851","2010","31.943785"
"223852","2010","31.943785"
"223853","2010","31.943785"
"223854","2010","31.943785"
"223855","2010","31.943785"
"223856","2010","38.458202"
"223857","2010","67.42024"
"223858","2010","78.484146"
"223859","2010","78.484146"
"223860","2010","78.484146"
"223861","2010","78.484146"
"223862","2010","78.484146"
"223863","2010","78.484146"
"223864","2010","78.484146"
"223865","2010","78.484146"
"223866","2010","81.9946"
"223867","2010","84.84836"
"223868","2010","87.025444"
"223869","2010","87.025444"
"223870","2010","87.025444"
"223871","2010","87.025444"
"223872","2010","87.025444"
"223873","2010","87.025444"
"223874","2010","87.025444"
"223875","2010","87.025444"
"223876","2010","87.025444"
"223877","2010","74.38802"
"223878","2010","62.149162"
"223879","2010","44.301075"
"223880","2010","44.331696"
"223881","2010","56.683613"
"223882","2010","73.44076"
"223883","2010","76.28789"
"223884","2010","82.4038"
"223885","2010","82.45751"
"223886","2010","82.45751"
"223887","2010","82.45751"
"223888","2010","82.45751"
"223889","2010","82.45751"
"223890","2010","82.45751"
"223891","2010","76.67952"
"223892","2010","49.683453"
"223893","2010","48.62049"
"223894","2010","48.62049"
"223895","2010","48.62049"
"223896","2010","48.62049"
"223897","2010","48.62049"
"223898","2010","48.62049"
"223899","2010","48.62049"
"223900","2010","48.62049"
"223901","2010","48.62049"
"223902","2010","48.62049"
"223903","2010","48.494793"
"223904","2010","47.680073"
"223905","2010","46.096684"
"223906","2010","46.191242"
"223907","2010","46.025806"
"223908","2010","38.502224"
"223909","2010","47.96499"
"223910","2010","48.540813"
"223911","2010","48.62049"
"223912","2010","48.346485"
"223913","2010","46.64538"
"223914","2010","43.807957"
"223915","2010","45.420097"
"223916","2010","55.85537"
"223917","2010","87.978966"
"223918","2010","86.266525"
"223919","2010","98.30709"
"223920","2010","104.58605"
"223921","2010","78.34361"
"223922","2010","12.397893"
"223923","2010","26.337198"
"223924","2010","99.544395"
"223925","2010","105.41474"
"223926","2010","97.907364"
"223927","2010","118.96152"
"223928","2010","188.65866"
"223929","2010","188.64125"
"223930","2010","142.72488"
"223931","2010","140.89162"
"223932","2010","174.54489"
"223933","2010","129.57007"
"223934","2010","114.76334"
"223935","2010","109.188675"
"223936","2010","95.82186"
"223937","2010","112.32745"
"223938","2010","98.50992"
"223939","2010","84.435326"
"223940","2010","9.160894"
"223941","2010","0"
"223944","2010","6.5066757"
"223945","2010","54.84754"
"223946","2010","104.56078"
"223947","2010","136.13274"
"223948","2010","141.18233"
"223949","2010","141.18233"
"223950","2010","141.18233"
"223951","2010","141.18233"
"223952","2010","135.29826"
"223953","2010","116.765755"
"223954","2010","106.804794"
"223955","2010","113.143524"
"223956","2010","113.143524"
"223957","2010","113.143524"
"223958","2010","113.143524"
"223959","2010","113.143524"
"223960","2010","113.143524"
"223961","2010","98.51882"
"223962","2010","26.149723"
"223963","2010","17.51408"
"223964","2010","20.58109"
"223965","2010","23.764578"
"223966","2010","21.329683"
"223967","2010","19.20827"
"223968","2010","16.912804"
"223969","2010","16.912804"
"223970","2010","16.912804"
"223971","2010","16.912804"
"223972","2010","16.912804"
"223973","2010","16.912804"
"223974","2010","16.912804"
"223975","2010","16.912804"
"223976","2010","16.912804"
"223977","2010","16.912804"
"223978","2010","16.912804"
"223979","2010","16.912804"
"223980","2010","16.912804"
"223981","2010","16.912804"
"223982","2010","16.912804"
"223983","2010","16.912804"
"223984","2010","16.912804"
"223985","2010","17.156284"
"223986","2010","18.07572"
"223987","2010","18.331894"
"223988","2010","19.20745"
"223989","2010","19.424759"
"223990","2010","19.424759"
"223991","2010","19.424759"
"223992","2010","19.424759"
"223993","2010","19.424759"
"223994","2010","19.424759"
"223995","2010","19.424759"
"223996","2010","19.424759"
"223997","2010","21.602354"
"223998","2010","45.27783"
"223999","2010","4.683237"
"224000","2010","4.4369063"
"224001","2010","4.4369063"
"224002","2010","4.4369063"
"224003","2010","4.4369063"
"224004","2010","4.4369063"
"224005","2010","4.4369063"
"224006","2010","4.4369063"
"224007","2010","4.4369063"
"224008","2010","4.4067187"
"224009","2010","4.390242"
"224010","2010","4.256752"
"224011","2010","4.3311605"
"224012","2010","4.359433"
"224013","2010","4.246063"
"224014","2010","4.1648593"
"224015","2010","3.9722972"
"224016","2010","1.3694643"
"224017","2010","0.015982829"
"224018","2010","0.015982829"
"224019","2010","0.015982829"
"224020","2010","0.015982829"
"224021","2010","0.015982829"
"224022","2010","0.014855723"
"224023","2010","0.014411421"
"224024","2010","0.015585225"
"224025","2010","0.015382729"
"224026","2010","0.015982829"
"224027","2010","0.015982829"
"224028","2010","0.015870951"
"224029","2010","0.015810695"
"224030","2010","0.014860913"
"224031","2010","0.015194918"
"224032","2010","0.015982829"
"224033","2010","0.015982829"
"224034","2010","0.015982829"
"224035","2010","0.014116375"
"224036","2010","0.004847139"
"224037","2010","0.03399321"
"224038","2010","0.014284953"
"224039","2010","0.04509792"
"224040","2010","0.014581674"
"224041","2010","0.093338534"
"224042","2010","0.14207481"
"224043","2010","0.104583755"
"224044","2010","0.1502471"
"224045","2010","0.22420764"
"224046","2010","0.17901243"
"224047","2010","0"
"224048","2010","0"
"224049","2010","0"
"224050","2010","0"
"224051","2010","0"
"224052","2010","0"
"224053","2010","0"
"224054","2010","0"
"224055","2010","0"
"224056","2010","0"
"224057","2010","0"
"224058","2010","0"
"224059","2010","0"
"224060","2010","0"
"224061","2010","0"
"224062","2010","0"
"224063","2010","0"
"224064","2010","0"
"224065","2010","0"
"224066","2010","0"
"224067","2010","0"
"224068","2010","0"
"224069","2010","0"
"224070","2010","0"
"224071","2010","0"
"224072","2010","0"
"224073","2010","0"
"224074","2010","0"
"224075","2010","0"
"224076","2010","0"
"224077","2010","0"
"224078","2010","0"
"224079","2010","0"
"224080","2010","0"
"224081","2010","0"
"224082","2010","0"
"224083","2010","0"
"224084","2010","0"
"224085","2010","0"
"224086","2010","0"
"224087","2010","0"
"224088","2010","0"
"224089","2010","0"
"224090","2010","0"
"224091","2010","0"
"224092","2010","0"
"224093","2010","0"
"224094","2010","0"
"224095","2010","0"
"224096","2010","0"
"224097","2010","0"
"224098","2010","0"
"224099","2010","0"
"224100","2010","0"
"224101","2010","0"
"224102","2010","0"
"224103","2010","0"
"224104","2010","0"
"224105","2010","0"
"224106","2010","0"
"224107","2010","0"
"224108","2010","0"
"224109","2010","0"
"224110","2010","0"
"224111","2010","0"
"224112","2010","0"
"224113","2010","0"
"224114","2010","0"
"224132","2010","0.043172486"
"224133","2010","0.25353178"
"224134","2010","0.43124023"
"224135","2010","0.43124023"
"224136","2010","0.42411003"
"224137","2010","0.38792175"
"224138","2010","0.40422085"
"224139","2010","0.43124023"
"224140","2010","0.43124023"
"224141","2010","0.43124023"
"224142","2010","0.43124023"
"224143","2010","0.43124023"
"224144","2010","0.36843136"
"224145","2010","0.22151664"
"224146","2010","0.0928741"
"224149","2010","0.041326717"
"224150","2010","0.26622796"
"224151","2010","0.40316606"
"224152","2010","0.40451324"
"224153","2010","0.32989472"
"224154","2010","0.2422371"
"224155","2010","0.28441957"
"224156","2010","0.1045539"
"224231","2010","0.7163917"
"224232","2010","189.65884"
"224233","2010","890.53314"
"224234","2010","913.33936"
"224235","2010","205.38475"
"224236","2010","237.43861"
"224237","2010","215.66016"
"224238","2010","50.247837"
"224239","2010","100.170235"
"224240","2010","1484.9882"
"224241","2010","663.774"
"224242","2010","863.1675"
"224243","2010","1863.1553"
"224244","2010","15863.172"
"224245","2010","314.2041"
"224246","2010","657.4152"
"224247","2010","173.90205"
"224248","2010","104.39997"
"224249","2010","162.90234"
"224250","2010","320.59103"
"224251","2010","205.8045"
"224252","2010","271.1303"
"224253","2010","51.12096"
"224304","2010","960.8622"
"224305","2010","4779.6724"
"224306","2010","7537.353"
"224307","2010","6496.9883"
"224308","2010","2942.4102"
"224309","2010","1249.5303"
"224310","2010","1051.4017"
"224311","2010","856.4979"
"224312","2010","694.0306"
"224313","2010","572.4288"
"224314","2010","431.63544"
"224315","2010","356.22717"
"224316","2010","282.35062"
"224317","2010","435.27893"
"224318","2010","1237.04"
"224319","2010","1244.22"
"224320","2010","1647.6854"
"224321","2010","5404.858"
"224322","2010","7181.9272"
"224323","2010","9804.717"
"224324","2010","21585.861"
"224325","2010","29466.754"
"224326","2010","7649.0776"
"224327","2010","4737.796"
"224328","2010","5140.42"
"224329","2010","8547.123"
"224330","2010","26133.91"
"224331","2010","3503.167"
"224332","2010","3170.2825"
"224333","2010","1673.1472"
"224334","2010","1525.1543"
"224335","2010","1607.7202"
"224336","2010","1673.7585"
"224337","2010","1755.0089"
"224338","2010","2910.3782"
"224339","2010","3348.4539"
"224340","2010","2805.5476"
"224341","2010","931.64307"
"224342","2010","694.31146"
"224343","2010","656.409"
"224344","2010","484.93283"
"224345","2010","527.6663"
"224346","2010","646.10455"
"224347","2010","699.1773"
"224348","2010","680.7993"
"224349","2010","660.7906"
"224350","2010","295.72058"
"224360","2010","104.07883"
"224361","2010","387.92343"
"224362","2010","613.55237"
"224363","2010","355.13065"
"224364","2010","308.9084"
"224365","2010","308.9084"
"224366","2010","308.9084"
"224367","2010","308.9084"
"224368","2010","308.9084"
"224369","2010","302.6632"
"224370","2010","308.9084"
"224371","2010","308.9084"
"224372","2010","308.9084"
"224373","2010","308.81705"
"224374","2010","252.02756"
"224375","2010","201.02246"
"224376","2010","232.14528"
"224377","2010","308.1654"
"224378","2010","308.99258"
"224379","2010","401.65036"
"224380","2010","402.69516"
"224381","2010","402.69516"
"224382","2010","402.69516"
"224383","2010","402.69516"
"224384","2010","402.69516"
"224385","2010","402.69516"
"224386","2010","421.57556"
"224387","2010","1040.5408"
"224388","2010","1226.9286"
"224389","2010","1226.9286"
"224390","2010","1123.4191"
"224391","2010","751.51196"
"224392","2010","566.3452"
"224393","2010","565.1595"
"224394","2010","577.0627"
"224395","2010","564.2813"
"224396","2010","710.1775"
"224397","2010","732.83813"
"224398","2010","1074.2532"
"224399","2010","2008.1508"
"224400","2010","2052.0474"
"224401","2010","2052.0474"
"224402","2010","2052.0474"
"224403","2010","2052.0474"
"224404","2010","1993.7808"
"224405","2010","1285.1467"
"224406","2010","581.382"
"224407","2010","101.72174"
"224408","2010","101.72174"
"224409","2010","101.72174"
"224410","2010","101.72174"
"224411","2010","94.35565"
"224412","2010","101.72174"
"224413","2010","101.64945"
"224414","2010","90.72669"
"224415","2010","74.43539"
"224416","2010","61.5015"
"224417","2010","61.5015"
"224418","2010","61.5015"
"224419","2010","66.01073"
"224420","2010","117.81383"
"224421","2010","153.95143"
"224422","2010","159.71948"
"224423","2010","159.71948"
"224424","2010","159.71948"
"224425","2010","16066.913"
"224426","2010","7609.3926"
"224427","2010","159.71948"
"224428","2010","159.71948"
"224429","2010","159.71948"
"224430","2010","159.71948"
"224431","2010","173.2989"
"224432","2010","228.17302"
"224433","2010","267.01923"
"224434","2010","280.77213"
"224435","2010","280.77213"
"224436","2010","280.77213"
"224437","2010","280.77213"
"224438","2010","280.77213"
"224439","2010","279.61182"
"224440","2010","182.16937"
"224441","2010","56.861584"
"224442","2010","47.477455"
"224443","2010","47.477455"
"224444","2010","47.477455"
"224445","2010","47.477455"
"224446","2010","47.477455"
"224447","2010","47.477455"
"224448","2010","73.55968"
"224449","2010","93.86876"
"224450","2010","117.07296"
"224451","2010","117.32664"
"224452","2010","117.32664"
"224453","2010","117.32664"
"224454","2010","117.32664"
"224455","2010","117.32664"
"224456","2010","105.7405"
"224457","2010","107.58657"
"224458","2010","51.416294"
"224459","2010","11.368406"
"224460","2010","11.401243"
"224461","2010","11.612977"
"224462","2010","11.657965"
"224463","2010","11.399711"
"224464","2010","11.657965"
"224465","2010","11.657965"
"224466","2010","11.657965"
"224467","2010","11.657965"
"224468","2010","11.657965"
"224469","2010","11.657965"
"224470","2010","11.657965"
"224471","2010","11.657965"
"224472","2010","11.657965"
"224473","2010","11.657965"
"224474","2010","11.657965"
"224475","2010","11.657965"
"224476","2010","11.657965"
"224477","2010","11.657965"
"224478","2010","11.657965"
"224479","2010","11.657965"
"224480","2010","11.657965"
"224481","2010","11.657965"
"224482","2010","11.657965"
"224483","2010","11.657965"
"224484","2010","11.657965"
"224485","2010","11.657965"
"224486","2010","11.657965"
"224487","2010","11.657965"
"224488","2010","11.657965"
"224489","2010","11.657965"
"224490","2010","11.657965"
"224491","2010","11.657965"
"224492","2010","11.657965"
"224493","2010","23.979015"
"224494","2010","154.83221"
"224495","2010","188.6552"
"224496","2010","188.6552"
"224497","2010","188.6552"
"224498","2010","180.66896"
"224499","2010","188.6552"
"224500","2010","188.6552"
"224501","2010","188.6552"
"224502","2010","188.6552"
"224503","2010","188.6552"
"224504","2010","188.6552"
"224505","2010","184.6626"
"224506","2010","64.6706"
"224507","2010","8.269617"
"224508","2010","8.000674"
"224509","2010","8.000674"
"224510","2010","8.000674"
"224511","2010","8.000674"
"224512","2010","8.000674"
"224513","2010","8.000674"
"224514","2010","8.000674"
"224515","2010","8.000674"
"224516","2010","50.170403"
"224517","2010","260.58026"
"224518","2010","309.00525"
"224519","2010","309.06766"
"224520","2010","309.3028"
"224521","2010","272.5922"
"224522","2010","27.750042"
"224523","2010","23.78643"
"224524","2010","23.78643"
"224525","2010","23.78643"
"224526","2010","23.78643"
"224527","2010","23.78643"
"224528","2010","23.065346"
"224529","2010","14.986509"
"224530","2010","23.78643"
"224531","2010","23.78643"
"224532","2010","23.78643"
"224533","2010","23.78643"
"224534","2010","26.169039"
"224535","2010","83.96604"
"224536","2010","110.814514"
"224537","2010","110.814514"
"224538","2010","110.814514"
"224539","2010","110.814514"
"224540","2010","110.814514"
"224541","2010","102.51089"
"224542","2010","75.50697"
"224543","2010","47.578285"
"224544","2010","61.766792"
"224545","2010","99.78618"
"224546","2010","101.13056"
"224547","2010","101.13056"
"224548","2010","101.13056"
"224549","2010","101.13056"
"224550","2010","100.19132"
"224551","2010","99.55875"
"224552","2010","97.74843"
"224553","2010","96.70392"
"224554","2010","96.581924"
"224555","2010","97.11728"
"224556","2010","97.71861"
"224557","2010","98.29554"
"224558","2010","98.15404"
"224559","2010","98.34481"
"224560","2010","58.567272"
"224561","2010","31.337873"
"224562","2010","31.337873"
"224563","2010","31.337873"
"224564","2010","31.337873"
"224565","2010","31.337873"
"224566","2010","31.337873"
"224567","2010","31.337873"
"224568","2010","31.337873"
"224569","2010","31.337873"
"224570","2010","31.337873"
"224571","2010","31.337873"
"224572","2010","31.337873"
"224573","2010","31.337873"
"224574","2010","31.337873"
"224575","2010","31.337873"
"224576","2010","64.37995"
"224577","2010","76.99546"
"224578","2010","76.99546"
"224579","2010","76.99546"
"224580","2010","76.99546"
"224581","2010","76.99546"
"224582","2010","76.99546"
"224583","2010","76.99546"
"224584","2010","76.99546"
"224585","2010","76.99546"
"224586","2010","76.99546"
"224587","2010","77.805016"
"224588","2010","79.40653"
"224589","2010","78.79102"
"224590","2010","85.37474"
"224591","2010","85.37474"
"224592","2010","85.37474"
"224593","2010","85.37474"
"224594","2010","85.36704"
"224595","2010","80.690384"
"224596","2010","85.36539"
"224597","2010","85.37474"
"224598","2010","85.031845"
"224599","2010","74.855515"
"224600","2010","78.33188"
"224601","2010","80.89345"
"224602","2010","80.89345"
"224603","2010","80.89345"
"224604","2010","80.89345"
"224605","2010","80.89345"
"224606","2010","80.89345"
"224607","2010","80.89345"
"224608","2010","80.89345"
"224609","2010","80.89345"
"224610","2010","80.89345"
"224611","2010","80.117035"
"224612","2010","65.56632"
"224613","2010","47.834602"
"224614","2010","47.698254"
"224615","2010","47.698254"
"224616","2010","47.698254"
"224617","2010","47.698254"
"224618","2010","47.698254"
"224619","2010","47.698254"
"224620","2010","47.698254"
"224621","2010","47.698254"
"224622","2010","47.698254"
"224623","2010","47.698254"
"224624","2010","47.698254"
"224625","2010","47.698254"
"224626","2010","47.698254"
"224627","2010","43.81742"
"224628","2010","47.180477"
"224629","2010","47.698254"
"224630","2010","47.698254"
"224631","2010","47.698254"
"224632","2010","47.698254"
"224633","2010","47.698254"
"224634","2010","47.698254"
"224635","2010","45.21651"
"224636","2010","46.199547"
"224637","2010","54.142097"
"224638","2010","86.929756"
"224639","2010","103.57317"
"224640","2010","103.38047"
"224641","2010","89.58557"
"224642","2010","61.284634"
"224643","2010","63.185474"
"224644","2010","99.14033"
"224645","2010","103.368515"
"224646","2010","115.80474"
"224647","2010","174.45564"
"224648","2010","186.5172"
"224649","2010","177.4641"
"224650","2010","123.15534"
"224651","2010","112.53565"
"224652","2010","95.8533"
"224653","2010","92.93395"
"224654","2010","112.53565"
"224655","2010","112.53565"
"224656","2010","112.53565"
"224657","2010","112.53565"
"224658","2010","112.53565"
"224659","2010","98.9324"
"224660","2010","59.090946"
"224661","2010","18.950533"
"224667","2010","14.52293"
"224668","2010","43.122257"
"224669","2010","62.708107"
"224670","2010","118.02489"
"224671","2010","133.73288"
"224672","2010","119.59075"
"224673","2010","44.994907"
"224674","2010","16.484917"
"224675","2010","16.17076"
"224676","2010","11.917764"
"224677","2010","40.076874"
"224678","2010","80.47946"
"224679","2010","84.86939"
"224680","2010","92.893555"
"224681","2010","98.01824"
"224682","2010","110.94728"
"224683","2010","89.24074"
"224684","2010","87.71186"
"224685","2010","35.077568"
"224686","2010","24.57002"
"224687","2010","48.050125"
"224688","2010","27.953917"
"224689","2010","50.52062"
"224690","2010","16.584507"
"224691","2010","16.584507"
"224692","2010","16.584507"
"224693","2010","16.584507"
"224694","2010","16.584507"
"224695","2010","16.584507"
"224696","2010","16.584507"
"224697","2010","16.584507"
"224698","2010","16.584507"
"224699","2010","16.584507"
"224700","2010","16.584507"
"224701","2010","16.584507"
"224702","2010","16.584507"
"224703","2010","16.584507"
"224704","2010","16.587404"
"224705","2010","17.396326"
"224706","2010","17.960243"
"224707","2010","17.967558"
"224708","2010","18.004976"
"224709","2010","19.0477"
"224710","2010","19.0477"
"224711","2010","19.0477"
"224712","2010","19.0477"
"224713","2010","19.0477"
"224714","2010","19.0477"
"224715","2010","19.0477"
"224716","2010","19.0477"
"224717","2010","19.0477"
"224718","2010","19.0477"
"224719","2010","4.4416738"
"224720","2010","4.350781"
"224721","2010","4.350781"
"224722","2010","4.350781"
"224723","2010","4.350781"
"224724","2010","4.350781"
"224725","2010","4.350781"
"224726","2010","4.350781"
"224727","2010","4.350781"
"224728","2010","4.350781"
"224729","2010","4.350781"
"224730","2010","4.350781"
"224731","2010","4.3440847"
"224732","2010","4.2060485"
"224733","2010","2.8876545"
"224734","2010","0.08862668"
"224735","2010","0.092915446"
"224736","2010","0.015672583"
"224737","2010","0.015672583"
"224738","2010","0.015672583"
"224739","2010","0.015672583"
"224740","2010","0.015672583"
"224741","2010","0.015672583"
"224742","2010","0.014730679"
"224743","2010","260.99368"
"224744","2010","234.00372"
"224745","2010","0.015626833"
"224746","2010","0.014643894"
"224747","2010","0.015672583"
"224748","2010","0.015625753"
"224749","2010","0.014634993"
"224750","2010","0.014154805"
"224751","2010","0.008380952"
"224752","2010","0.010537423"
"224753","2010","0.007573716"
"224754","2010","0.005448047"
"224755","2010","0.007914152"
"224756","2010","0.008167963"
"224757","2010","0.079917036"
"224758","2010","0.023144918"
"224759","2010","0.00018307025"
"224760","2010","0.050938077"
"224761","2010","0.088733815"
"224762","2010","0.08828763"
"224763","2010","0.08475231"
"224764","2010","0.038899034"
"224765","2010","0.15943012"
"224766","2010","0.18687224"
"224767","2010","0"
"224768","2010","0"
"224769","2010","0"
"224770","2010","0"
"224771","2010","0"
"224772","2010","0"
"224773","2010","0"
"224774","2010","0"
"224775","2010","0"
"224776","2010","0"
"224777","2010","0"
"224778","2010","0"
"224779","2010","0"
"224780","2010","0"
"224781","2010","0"
"224782","2010","0"
"224783","2010","0"
"224784","2010","0"
"224785","2010","0"
"224786","2010","0"
"224787","2010","0"
"224788","2010","0"
"224789","2010","0"
"224790","2010","0"
"224791","2010","0"
"224792","2010","0"
"224793","2010","0"
"224794","2010","0"
"224795","2010","0"
"224796","2010","0"
"224797","2010","0"
"224798","2010","0"
"224799","2010","0"
"224800","2010","0"
"224801","2010","0"
"224802","2010","0"
"224803","2010","0"
"224804","2010","0"
"224805","2010","0"
"224806","2010","0"
"224807","2010","0"
