gid,row,col,xcoord,ycoord,mountains_mean
"142273","198","433","36.25","8.75","0.6588889"
"142274","198","434","36.75","8.75","0.46944445"
"142275","198","435","37.25","8.75","0.4475"
"142276","198","436","37.75","8.75","0.7461111"
"142277","198","437","38.25","8.75","0.36027777"
"142278","198","438","38.75","8.75","0.43916667"
"142279","198","439","39.25","8.75","0.41083333"
"142280","198","440","39.75","8.75","0.5833333"
"142281","198","441","40.25","8.75","0.76861113"
"142282","198","442","40.75","8.75","0.55444443"
"142283","198","443","41.25","8.75","0.815"
"142284","198","444","41.75","8.75","0.73305553"
"142285","198","445","42.25","8.75","0.7075"
"142286","198","446","42.75","8.75","0.69472224"
"142287","198","447","43.25","8.75","0.12138889"
"142288","198","448","43.75","8.75","0"
"142289","198","449","44.25","8.75","0"
"142290","198","450","44.75","8.75","0"
"142291","198","451","45.25","8.75","0"
"142292","198","452","45.75","8.75","0"
"142293","198","453","46.25","8.75","0"
"142294","198","454","46.75","8.75","0"
"142295","198","455","47.25","8.75","0.0130555555"
"142296","198","456","47.75","8.75","0.119722225"
"142297","198","457","48.25","8.75","0.05388889"
"142298","198","458","48.75","8.75","0.0325"
"142299","198","459","49.25","8.75","0.031666666"
"142300","198","460","49.75","8.75","0"
"142301","198","461","50.25","8.75","0"
"142302","198","462","50.75","8.75",
"142354","198","514","76.75","8.75","0.0011111111"
"142355","198","515","77.25","8.75","0.3675"
"142356","198","516","77.75","8.75","0.008333333"
"142357","198","517","78.25","8.75","0"
"142360","198","520","79.75","8.75",
"142361","198","521","80.25","8.75","0"
"142362","198","522","80.75","8.75","0"
"142363","198","523","81.25","8.75","0"
"142397","198","557","98.25","8.75","0.11615384"
"142398","198","558","98.75","8.75","0.20805556"
"142399","198","559","99.25","8.75","0.06222222"
"142400","198","560","99.75","8.75","0.39827585"
"142401","198","561","100.25","8.75",
"142410","198","570","104.75","8.75","0"
"142411","198","571","105.25","8.75","0"
"142435","198","595","117.25","8.75","0.17333333"
"142436","198","596","117.75","8.75","0.66899997"
"142437","198","597","118.25","8.75",
"142447","198","607","123.25","8.75","0"
"142448","198","608","123.75","8.75","0"
"142449","198","609","124.25","8.75","0"
"142450","198","610","124.75","8.75","0.926"
"142451","198","611","125.25","8.75","0.615"
"142452","198","612","125.75","8.75","0.24555555"
"142453","198","613","126.25","8.75","0.32272726"
"142536","198","696","167.75","8.75",
"142752","199","192","-84.25","9.25","0.16"
"142753","199","193","-83.75","9.25","0.92045456"
"142754","199","194","-83.25","9.25","0.9475"
"142755","199","195","-82.75","9.25","0.8208333"
"142756","199","196","-82.25","9.25","0.43571427"
"142757","199","197","-81.75","9.25",
"142759","199","199","-80.75","9.25",
"142760","199","200","-80.25","9.25","0.003"
"142761","199","201","-79.75","9.25","0.095"
"142762","199","202","-79.25","9.25","0.36666667"
"142763","199","203","-78.75","9.25","0.25"
"142764","199","204","-78.25","9.25","0.29"
"142765","199","205","-77.75","9.25","0.6"
"142768","199","208","-76.25","9.25","0"
"142769","199","209","-75.75","9.25","0"
"142770","199","210","-75.25","9.25","0.0011111111"
"142771","199","211","-74.75","9.25","0"
"142772","199","212","-74.25","9.25","0"
"142773","199","213","-73.75","9.25","0.036666665"
"142774","199","214","-73.25","9.25","0.7488889"
"142775","199","215","-72.75","9.25","0.046944447"
"142776","199","216","-72.25","9.25","0"
"142777","199","217","-71.75","9.25","0"
"142778","199","218","-71.25","9.25","0.28125"
"142779","199","219","-70.75","9.25","0.7236111"
"142780","199","220","-70.25","9.25","0.9961111"
"142781","199","221","-69.75","9.25","0.5372222"
"142782","199","222","-69.25","9.25","0.04416667"
"142783","199","223","-68.75","9.25","0"
"142784","199","224","-68.25","9.25","0"
"142785","199","225","-67.75","9.25","0"
"142786","199","226","-67.25","9.25","0"
"142787","199","227","-66.75","9.25","0"
"142788","199","228","-66.25","9.25","0"
"142789","199","229","-65.75","9.25","0"
"142790","199","230","-65.25","9.25","0"
"142791","199","231","-64.75","9.25","0"
"142792","199","232","-64.25","9.25","0"
"142793","199","233","-63.75","9.25","0"
"142794","199","234","-63.25","9.25","0"
"142795","199","235","-62.75","9.25","0"
"142796","199","236","-62.25","9.25","0"
"142797","199","237","-61.75","9.25","0"
"142798","199","238","-61.25","9.25","0"
"142799","199","239","-60.75","9.25","0"
"142893","199","333","-13.75","9.25",
"142894","199","334","-13.25","9.25","0"
"142895","199","335","-12.75","9.25","0"
"142896","199","336","-12.25","9.25","0.0052777776"
"142897","199","337","-11.75","9.25","0.27833334"
"142898","199","338","-11.25","9.25","0.32666665"
"142899","199","339","-10.75","9.25","0.37777779"
"142900","199","340","-10.25","9.25","0.17916667"
"142901","199","341","-9.75","9.25","0.2463889"
"142902","199","342","-9.25","9.25","0.48694444"
"142903","199","343","-8.75","9.25","0.34333333"
"142904","199","344","-8.25","9.25","0.10138889"
"142905","199","345","-7.75","9.25","0.135"
"142906","199","346","-7.25","9.25","0.04083333"
"142907","199","347","-6.75","9.25","0.046666667"
"142908","199","348","-6.25","9.25","0"
"142909","199","349","-5.75","9.25","0"
"142910","199","350","-5.25","9.25","0"
"142911","199","351","-4.75","9.25","0"
"142912","199","352","-4.25","9.25","0.08555555"
"142913","199","353","-3.75","9.25","0.008611111"
"142914","199","354","-3.25","9.25","0"
"142915","199","355","-2.75","9.25","0"
"142916","199","356","-2.25","9.25","0"
"142917","199","357","-1.75","9.25","0"
"142918","199","358","-1.25","9.25","0"
"142919","199","359","-0.75","9.25","0"
"142920","199","360","-0.25","9.25","0"
"142921","199","361","0.25","9.25","0.0050000004"
"142922","199","362","0.75","9.25","0.011944444"
"142923","199","363","1.25","9.25","0.12805556"
"142924","199","364","1.75","9.25","0"
"142925","199","365","2.25","9.25","0.024999999"
"142926","199","366","2.75","9.25","0"
"142927","199","367","3.25","9.25","0"
"142928","199","368","3.75","9.25","0"
"142929","199","369","4.25","9.25","0"
"142930","199","370","4.75","9.25","0"
"142931","199","371","5.25","9.25","0"
"142932","199","372","5.75","9.25","0"
"142933","199","373","6.25","9.25","0"
"142934","199","374","6.75","9.25","0"
"142935","199","375","7.25","9.25","0.05361111"
"142936","199","376","7.75","9.25","0.090277776"
"142937","199","377","8.25","9.25","0.071944445"
"142938","199","378","8.75","9.25","0.6166667"
"142939","199","379","9.25","9.25","0.70361114"
"142940","199","380","9.75","9.25","0.48416665"
"142941","199","381","10.25","9.25","0.02388889"
"142942","199","382","10.75","9.25","0.083611116"
"142943","199","383","11.25","9.25","0.19972222"
"142944","199","384","11.75","9.25","0.13305555"
"142945","199","385","12.25","9.25","0.08805556"
"142946","199","386","12.75","9.25","0.095"
"142947","199","387","13.25","9.25","0.054444443"
"142948","199","388","13.75","9.25","0.009722223"
"142949","199","389","14.25","9.25","0.017777778"
"142950","199","390","14.75","9.25","0"
"142951","199","391","15.25","9.25","0"
"142952","199","392","15.75","9.25","0"
"142953","199","393","16.25","9.25","0"
"142954","199","394","16.75","9.25","0"
"142955","199","395","17.25","9.25","0"
"142956","199","396","17.75","9.25","0"
"142957","199","397","18.25","9.25","0"
"142958","199","398","18.75","9.25","0"
"142959","199","399","19.25","9.25","0"
"142960","199","400","19.75","9.25","0"
"142961","199","401","20.25","9.25","0"
"142962","199","402","20.75","9.25","0"
"142963","199","403","21.25","9.25","0"
"142964","199","404","21.75","9.25","0"
"142965","199","405","22.25","9.25","0"
"142966","199","406","22.75","9.25","0.1411111"
"142967","199","407","23.25","9.25","0.18055555"
"142968","199","408","23.75","9.25","0.013888888"
"142969","199","409","24.25","9.25","0"
"142970","199","410","24.75","9.25","0.031111112"
"142971","199","411","25.25","9.25","0"
"142972","199","412","25.75","9.25","0"
"142973","199","413","26.25","9.25","0"
"142974","199","414","26.75","9.25","0"
"142975","199","415","27.25","9.25","0"
"142976","199","416","27.75","9.25","0"
"142977","199","417","28.25","9.25","0"
"142978","199","418","28.75","9.25","0"
"142979","199","419","29.25","9.25","0"
"142980","199","420","29.75","9.25","0"
"142981","199","421","30.25","9.25","0"
"142982","199","422","30.75","9.25","0"
"142983","199","423","31.25","9.25","0"
"142984","199","424","31.75","9.25","0"
"142985","199","425","32.25","9.25","0"
"142986","199","426","32.75","9.25","0"
"142987","199","427","33.25","9.25","0"
"142988","199","428","33.75","9.25","0.05388889"
"142989","199","429","34.25","9.25","0.9116667"
"142990","199","430","34.75","9.25","0.62083334"
"142991","199","431","35.25","9.25","0.2888889"
"142992","199","432","35.75","9.25","0.45666668"
"142993","199","433","36.25","9.25","0.44722223"
"142994","199","434","36.75","9.25","0.56416667"
"142995","199","435","37.25","9.25","0.49638888"
"142996","199","436","37.75","9.25","0.9369444"
"142997","199","437","38.25","9.25","0.9666667"
"142998","199","438","38.75","9.25","0.9658333"
"142999","199","439","39.25","9.25","0.92777777"
"143000","199","440","39.75","9.25","0.95861113"
"143001","199","441","40.25","9.25","0.26444444"
"143002","199","442","40.75","9.25","0.7847222"
"143003","199","443","41.25","9.25","0.9994444"
"143004","199","444","41.75","9.25","0.9911111"
"143005","199","445","42.25","9.25","0.8547222"
"143006","199","446","42.75","9.25","0.63"
"143007","199","447","43.25","9.25","0.010833333"
"143008","199","448","43.75","9.25","0"
"143009","199","449","44.25","9.25","0"
"143010","199","450","44.75","9.25","0"
"143011","199","451","45.25","9.25","0"
"143012","199","452","45.75","9.25","0"
"143013","199","453","46.25","9.25","0.27916667"
"143014","199","454","46.75","9.25","0.14027777"
"143015","199","455","47.25","9.25","0.16555555"
"143016","199","456","47.75","9.25","0.13083333"
"143017","199","457","48.25","9.25","0.09277778"
"143018","199","458","48.75","9.25","0.10361111"
"143019","199","459","49.25","9.25","0"
"143020","199","460","49.75","9.25","0"
"143021","199","461","50.25","9.25","0"
"143022","199","462","50.75","9.25","0"
"143073","199","513","76.25","9.25","0"
"143074","199","514","76.75","9.25","0.04457143"
"143075","199","515","77.25","9.25","0.5694444"
"143076","199","516","77.75","9.25","0"
"143077","199","517","78.25","9.25","0"
"143078","199","518","78.75","9.25","0"
"143079","199","519","79.25","9.25",
"143080","199","520","79.75","9.25",
"143081","199","521","80.25","9.25","0"
"143082","199","522","80.75","9.25","0"
"143106","199","546","92.75","9.25",
"143117","199","557","98.25","9.25","0.28"
"143118","199","558","98.75","9.25","0.38055557"
"143119","199","559","99.25","9.25","0"
"143120","199","560","99.75","9.25","0.04"
"143121","199","561","100.25","9.25",
"143130","199","570","104.75","9.25","0"
"143131","199","571","105.25","9.25","0"
"143132","199","572","105.75","9.25","0"
"143133","199","573","106.25","9.25","0"
"143156","199","596","117.75","9.25","0.282"
"143157","199","597","118.25","9.25","0.46"
"143158","199","598","118.75","9.25",
"143166","199","606","122.75","9.25","0.43714285"
"143167","199","607","123.25","9.25","0.6446154"
"143168","199","608","123.75","9.25",
"143170","199","610","124.75","9.25",
"143171","199","611","125.25","9.25",
"143172","199","612","125.75","9.25","0.6985185"
"143173","199","613","126.25","9.25","0.30666667"
"143252","199","692","165.75","9.25",
"143469","200","189","-85.75","9.75","0.24000001"
"143470","200","190","-85.25","9.75","0.35166666"
"143471","200","191","-84.75","9.75","0.28428572"
"143472","200","192","-84.25","9.75","0.8267647"
"143473","200","193","-83.75","9.75","1"
"143474","200","194","-83.25","9.75","0.7757143"
"143475","200","195","-82.75","9.75","0.195"
"143476","200","196","-82.25","9.75",
"143481","200","201","-79.75","9.75","0.13"
"143482","200","202","-79.25","9.75","0.08"
"143483","200","203","-78.75","9.75",
"143489","200","209","-75.75","9.75","0"
"143490","200","210","-75.25","9.75","0.18305555"
"143491","200","211","-74.75","9.75","0"
"143492","200","212","-74.25","9.75","0"
"143493","200","213","-73.75","9.75","0"
"143494","200","214","-73.25","9.75","0.4438889"
"143495","200","215","-72.75","9.75","0.2875"
"143496","200","216","-72.25","9.75","0"
"143497","200","217","-71.75","9.75",
"143498","200","218","-71.25","9.75","0"
"143499","200","219","-70.75","9.75","0.3925"
"143500","200","220","-70.25","9.75","0.84805554"
"143501","200","221","-69.75","9.75","0.92"
"143502","200","222","-69.25","9.75","0.59555554"
"143503","200","223","-68.75","9.75","0.32555556"
"143504","200","224","-68.25","9.75","0.13472222"
"143505","200","225","-67.75","9.75","0.51694447"
"143506","200","226","-67.25","9.75","0.3638889"
"143507","200","227","-66.75","9.75","0.38555557"
"143508","200","228","-66.25","9.75","0.29805556"
"143509","200","229","-65.75","9.75","0.2075"
"143510","200","230","-65.25","9.75","0.009722223"
"143511","200","231","-64.75","9.75","0.010833333"
"143512","200","232","-64.25","9.75","0.25472224"
"143513","200","233","-63.75","9.75","0.1575"
"143514","200","234","-63.25","9.75","0.0069444445"
"143515","200","235","-62.75","9.75","0"
"143516","200","236","-62.25","9.75","0"
"143517","200","237","-61.75","9.75","0"
"143518","200","238","-61.25","9.75","0"
"143519","200","239","-60.75","9.75",
"143612","200","332","-14.25","9.75",
"143613","200","333","-13.75","9.75","0.13571428"
"143614","200","334","-13.25","9.75","0.21805556"
"143615","200","335","-12.75","9.75","0.29083332"
"143616","200","336","-12.25","9.75","0.068055555"
"143617","200","337","-11.75","9.75","0.34916666"
"143618","200","338","-11.25","9.75","0.008333334"
"143619","200","339","-10.75","9.75","0.019444445"
"143620","200","340","-10.25","9.75","0"
"143621","200","341","-9.75","9.75","0.0008333333"
"143622","200","342","-9.25","9.75","0"
"143623","200","343","-8.75","9.75","0"
"143624","200","344","-8.25","9.75","0.0011111111"
"143625","200","345","-7.75","9.75","0.035"
"143626","200","346","-7.25","9.75","0.123333335"
"143627","200","347","-6.75","9.75","0.12444444"
"143628","200","348","-6.25","9.75","0"
"143629","200","349","-5.75","9.75","0"
"143630","200","350","-5.25","9.75","0"
"143631","200","351","-4.75","9.75","0"
"143632","200","352","-4.25","9.75","0.024722222"
"143633","200","353","-3.75","9.75","0"
"143634","200","354","-3.25","9.75","0"
"143635","200","355","-2.75","9.75","0"
"143636","200","356","-2.25","9.75","0"
"143637","200","357","-1.75","9.75","0.028333334"
"143638","200","358","-1.25","9.75","0"
"143639","200","359","-0.75","9.75","0"
"143640","200","360","-0.25","9.75","0"
"143641","200","361","0.25","9.75","0"
"143642","200","362","0.75","9.75","0"
"143643","200","363","1.25","9.75","0.059444442"
"143644","200","364","1.75","9.75","0"
"143645","200","365","2.25","9.75","0"
"143646","200","366","2.75","9.75","0"
"143647","200","367","3.25","9.75","0"
"143648","200","368","3.75","9.75","0"
"143649","200","369","4.25","9.75","0"
"143650","200","370","4.75","9.75","0"
"143651","200","371","5.25","9.75","0"
"143652","200","372","5.75","9.75","0"
"143653","200","373","6.25","9.75","0"
"143654","200","374","6.75","9.75","0"
"143655","200","375","7.25","9.75","0.00027777778"
"143656","200","376","7.75","9.75","0.035833333"
"143657","200","377","8.25","9.75","0.11305556"
"143658","200","378","8.75","9.75","0.35416666"
"143659","200","379","9.25","9.75","0.5322222"
"143660","200","380","9.75","9.75","0.18138888"
"143661","200","381","10.25","9.75","0"
"143662","200","382","10.75","9.75","0.06055556"
"143663","200","383","11.25","9.75","0.46666667"
"143664","200","384","11.75","9.75","0.28333333"
